# Data file for nfdc stats\n

0.614000 10 2 2 0 7 130 116 90 99 0 0 98 30
0.656000 12 3 2 0 9 169 140 113 137 0 0 137 30
0.699000 12 3 2 0 9 175 146 120 144 0 0 143 30
0.741000 12 3 2 0 9 181 152 125 149 0 0 149 30
0.782000 12 3 2 0 9 187 158 131 155 0 0 155 30
0.824000 12 3 2 0 9 193 164 137 161 0 0 161 30
